title;year;url;checkedcount;favouritecount;officialtoplistcount;usertoplistcount;akatitle;imdburl;checked;favorite;disliked;watchlist;owned
"War of the Worlds";2005;http://www.icheckmovies.com/movies/war+of+the+worlds/;48331;656;3;159;;http://www.imdb.com/title/tt0407304/;"2015-04-17 03:25:34";no;no;no;no
"Signal to Noise: Atari: Game Over";2014;http://www.icheckmovies.com/movies/signal+to+noise+atari+game+over/;77;2;0;1;;http://www.imdb.com/title/tt3715406/;"2015-04-11 05:49:31";no;no;no;no
"A Serious Man";2009;http://www.icheckmovies.com/movies/a+serious+man/;15787;1099;5;194;;http://www.imdb.com/title/tt1019452/;"2015-04-11 04:35:55";no;no;no;no
Casino;1995;http://www.icheckmovies.com/movies/casino/;34108;2182;11;341;;http://www.imdb.com/title/tt0112641/;"2015-04-09 15:19:33";no;no;no;no
"Million Dollar Baby";2004;http://www.icheckmovies.com/movies/million+dollar+baby/;52017;2580;10;318;;http://www.imdb.com/title/tt0405159/;"2015-04-06 03:36:16";no;no;no;no
"It Follows";2014;http://www.icheckmovies.com/movies/it+follows/;538;66;0;41;;http://www.imdb.com/title/tt3235888/;"2015-04-05 20:36:26";no;no;no;no
"The Princess Bride";1987;http://www.icheckmovies.com/movies/the+princess+bride/;48441;4633;15;395;;http://www.imdb.com/title/tt0093779/;"2015-04-05 20:35:59";no;no;no;no
"Devil's Advocate";1997;http://www.icheckmovies.com/movies/devils+advocate-1997/;16958;892;1;102;;http://www.imdb.com/title/tt0118971/;"2015-04-05 18:44:25";no;no;no;no
"The Kids Are All Right";2010;http://www.icheckmovies.com/movies/the+kids+are+all+right/;14649;478;3;154;;http://www.imdb.com/title/tt0842926/;"2015-04-01 04:27:43";no;no;no;no
"The English Patient";1996;http://www.icheckmovies.com/movies/the+english+patient/;19800;772;14;248;;http://www.imdb.com/title/tt0116209/;"2015-03-29 17:00:37";no;no;no;no
"Lilo & Stitch";2002;http://www.icheckmovies.com/movies/lilo+and+stitch/;44747;1158;5;135;;http://www.imdb.com/title/tt0275847/;"2015-03-26 04:33:27";no;no;no;no
Swingers;1996;http://www.icheckmovies.com/movies/swingers/;3465;203;1;86;;http://www.imdb.com/title/tt0117802/;"2015-03-25 23:48:30";no;no;no;no
"A Million Ways to Die in the West";2014;http://www.icheckmovies.com/movies/a+million+ways+to+die+in+the+west/;2570;75;0;39;;http://www.imdb.com/title/tt2557490/;"2015-03-25 01:51:29";no;no;no;no
"The Birds";1963;http://www.icheckmovies.com/movies/the+birds/;31015;1460;15;417;;http://www.imdb.com/title/tt0056869/;"2015-03-21 04:04:44";no;no;no;no
"I Am Legend";2007;http://www.icheckmovies.com/movies/i+am+legend/;61407;1769;2;178;;http://www.imdb.com/title/tt0480249/;"2015-03-10 01:25:46";no;no;no;no
"Schindler's List";1993;http://www.icheckmovies.com/movies/schindlers+list/;71242;6360;30;724;;http://www.imdb.com/title/tt0108052/;"2015-03-09 03:45:11";no;no;no;no
Orphan;2009;http://www.icheckmovies.com/movies/orphan/;7364;331;0;94;;http://www.imdb.com/title/tt1148204/;"2015-03-07 07:06:56";no;no;no;no
Presto;2008;http://www.icheckmovies.com/movies/presto/;9352;523;1;64;;http://www.imdb.com/title/tt1245104/;"2015-03-03 00:26:55";no;no;no;no
"Edge of Tomorrow";2014;http://www.icheckmovies.com/movies/edge+of+tomorrow/;8814;688;5;148;;http://www.imdb.com/title/tt1631867/;"2015-03-02 02:50:26";no;no;no;no
Braveheart;1995;http://www.icheckmovies.com/movies/braveheart/;71225;3718;19;383;;http://www.imdb.com/title/tt0112573/;"2015-02-28 04:50:56";no;no;no;no
"2001: A Space Odyssey";1968;http://www.icheckmovies.com/movies/2001+a+space+odyssey/;53742;6158;36;901;;http://www.imdb.com/title/tt0062622/;"2015-02-27 03:36:33";no;no;no;no
"In a World...";2013;http://www.icheckmovies.com/movies/in+a+world.../;1402;57;0;53;;http://www.imdb.com/title/tt2294677/;"2015-02-25 04:56:18";no;no;no;no
"Deux jours, une nuit";2014;http://www.icheckmovies.com/movies/deux+jours+une+nuit/;1371;138;2;111;;http://www.imdb.com/title/tt2737050/;"2015-02-22 20:53:05";no;no;no;no
Horns;2013;http://www.icheckmovies.com/movies/horns/;1145;48;0;48;;http://www.imdb.com/title/tt1528071/;"2015-02-22 03:25:32";no;no;no;no
"Piled Higher and Deeper";2011;http://www.icheckmovies.com/movies/piled+higher+and+deeper/;42;3;0;1;;http://www.imdb.com/title/tt2066040/;"2015-02-21 03:33:07";no;no;no;no
"The Nutty Professor";1996;http://www.icheckmovies.com/movies/the+nutty+professor-1996/;33278;128;2;69;;http://www.imdb.com/title/tt0117218/;"2015-02-17 21:23:21";no;no;no;no
"Still Alice";2014;http://www.icheckmovies.com/movies/still+alice/;1362;76;0;68;;http://www.imdb.com/title/tt3316960/;"2015-02-17 04:00:50";no;no;no;no
Oliver!;1968;http://www.icheckmovies.com/movies/oliverexclamation/;7751;212;7;120;;http://www.imdb.com/title/tt0063385/;"2015-02-17 00:41:34";no;no;no;no
Nightcrawler;2014;http://www.icheckmovies.com/movies/nightcrawler/;6343;689;3;168;;http://www.imdb.com/title/tt2872718/;"2015-02-16 19:55:42";no;no;no;no
"Inherent Vice";2014;http://www.icheckmovies.com/movies/inherent+vice/;1931;160;2;103;;http://www.imdb.com/title/tt1791528/;"2015-02-16 05:50:17";no;no;no;no
"The Warriors";1979;http://www.icheckmovies.com/movies/the+warriors/;7112;660;4;162;;http://www.imdb.com/title/tt0080120/;"2015-02-13 23:44:44";no;no;no;no
Selma;2014;http://www.icheckmovies.com/movies/selma-2014-1/;1941;100;2;103;;http://www.imdb.com/title/tt1020072/;"2015-02-11 04:45:04";no;no;no;no
"Ghost Town";2008;http://www.icheckmovies.com/movies/ghost+town/;3776;100;0;34;;http://www.imdb.com/title/tt0995039/;"2015-02-09 18:14:18";no;no;no;no
"The Borrowers";1997;http://www.icheckmovies.com/movies/the+borrowers/;1750;20;0;23;;http://www.imdb.com/title/tt0118755/;"2015-02-09 18:13:53";no;no;no;no
Chef;2014;http://www.icheckmovies.com/movies/chef/;2854;150;0;61;;http://www.imdb.com/title/tt2883512/;"2015-02-09 04:55:41";no;no;no;no
"The Guilt Trip";2012;http://www.icheckmovies.com/movies/the+guilt+trip/;1174;14;0;23;;http://www.imdb.com/title/tt1694020/;"2015-02-09 02:49:05";no;no;no;no
Foxcatcher;2014;http://www.icheckmovies.com/movies/foxcatcher/;2845;105;1;117;;http://www.imdb.com/title/tt1100089/;"2015-02-09 01:22:37";no;no;no;no
"A Single Life";2014;http://www.icheckmovies.com/movies/a+single+life/;93;6;0;9;;http://www.imdb.com/title/tt3838700/;"2015-02-07 05:25:42";no;no;no;no
"Me and My Moulton";2014;http://www.icheckmovies.com/movies/me+and+my+moulton/;139;4;0;13;;http://www.imdb.com/title/tt3946086/;"2015-02-07 05:25:22";no;no;no;no
Footprints;2014;http://www.icheckmovies.com/movies/footprints-2014/;45;3;0;1;;http://www.imdb.com/title/tt4246790/;"2015-02-07 05:25:08";no;no;no;no
Feast;2014;http://www.icheckmovies.com/movies/feast-2014-1/;715;43;1;24;;http://www.imdb.com/title/tt3689498/;"2015-02-07 05:24:47";no;no;no;no
Duet;2014;http://www.icheckmovies.com/movies/duet-2014/;54;3;0;2;;http://www.imdb.com/title/tt4058120/;"2015-02-07 05:24:26";no;no;no;no
"The Dam Keeper";2014;http://www.icheckmovies.com/movies/the+dam+keeper/;102;12;0;9;;http://www.imdb.com/title/tt3326262/;"2015-02-07 05:24:10";no;no;no;no
"The Bigger Picture";2014;http://www.icheckmovies.com/movies/the+bigger+picture/;83;1;0;10;;http://www.imdb.com/title/tt3610188/;"2015-02-07 05:23:41";no;no;no;no
"Cool Runnings";1993;http://www.icheckmovies.com/movies/cool+runnings/;8478;339;0;64;;http://www.imdb.com/title/tt0106611/;"2015-02-05 00:27:42";no;no;no;no
Evolution;2001;http://www.icheckmovies.com/movies/evolution/;6093;134;0;39;;http://www.imdb.com/title/tt0251075/;"2015-02-05 00:27:20";no;no;no;no
"American Sniper";2014;http://www.icheckmovies.com/movies/american+sniper/;3584;97;2;111;;http://www.imdb.com/title/tt2179136/;"2015-02-04 04:57:33";no;no;no;no
"Attack the Block";2011;http://www.icheckmovies.com/movies/attack+the+block/;6594;504;0;138;;http://www.imdb.com/title/tt1478964/;"2015-02-03 19:31:26";no;no;no;no
"How to Train Your Dragon 2";2014;http://www.icheckmovies.com/movies/how+to+train+your+dragon+2/;7403;441;4;134;;http://www.imdb.com/title/tt1646971/;"2015-02-03 05:36:53";no;no;no;no
"The Boxtrolls";2014;http://www.icheckmovies.com/movies/the+boxtrolls/;1220;67;0;59;;http://www.imdb.com/title/tt0787474/;"2015-02-03 02:52:08";no;no;no;no
"Harry Brown";2009;http://www.icheckmovies.com/movies/harry+brown/;3599;173;0;55;;http://www.imdb.com/title/tt1289406/;"2015-02-02 23:48:13";no;no;no;no
"Big Hero 6";2014;http://www.icheckmovies.com/movies/big+hero+6/;5821;477;5;118;;http://www.imdb.com/title/tt2245084/;"2015-02-02 02:03:05";no;no;no;no
"Kaguyahime no monogatari";2013;http://www.icheckmovies.com/movies/kaguyahime+no+monogatari/;858;123;0;77;;http://www.imdb.com/title/tt2576852/;"2015-02-01 14:35:00";no;no;no;no
Frank;2014;http://www.icheckmovies.com/movies/frank-2014-1/;1924;159;0;67;;http://www.imdb.com/title/tt1605717/;"2015-01-27 04:06:49";no;no;no;no
Catfish;2010;http://www.icheckmovies.com/movies/catfish/;4527;239;0;65;;http://www.imdb.com/title/tt1584016/;"2015-01-26 04:40:50";no;no;no;no
"Grizzly Man";2005;http://www.icheckmovies.com/movies/grizzly+man/;8340;625;7;177;;http://www.imdb.com/title/tt0427312/;"2015-01-26 03:22:57";no;no;no;no
"Birdman or (The Unexpected Virtue of Ignorance)";2014;http://www.icheckmovies.com/movies/birdman+or+the+unexpected+virtue+of+ignorance/;9277;1221;6;249;;http://www.imdb.com/title/tt2562232/;"2015-01-25 20:21:29";no;no;no;no
"The Fifth Element";1997;http://www.icheckmovies.com/movies/the+fifth+element/;52709;4029;6;248;;http://www.imdb.com/title/tt0119116/;"2015-01-24 23:31:16";no;no;yes;no
"Run Fatboy Run";2007;http://www.icheckmovies.com/movies/run+fatboy+run/;4483;103;0;27;;http://www.imdb.com/title/tt0425413/;"2015-01-22 17:48:23";no;no;no;no
Sharknado;2013;http://www.icheckmovies.com/movies/sharknado/;1542;26;0;42;;http://www.imdb.com/title/tt2724064/;"2015-01-21 16:41:22";no;no;no;no
"Il buono, il brutto, il cattivo.";1966;http://www.icheckmovies.com/movies/il+buono+il+brutto+il+cattivo./;38942;5660;21;688;"The Good, the Bad and the Ugly";http://www.imdb.com/title/tt0060196/;"2015-01-20 04:43:27";no;no;no;no
"Sexy Beast";2000;http://www.icheckmovies.com/movies/sexy+beast/;5028;316;5;95;;http://www.imdb.com/title/tt0203119/;"2015-01-20 01:13:38";no;no;no;no
Whiplash;2014;http://www.icheckmovies.com/movies/whiplash-2014-1/;7958;1345;9;252;;http://www.imdb.com/title/tt2582802/;"2015-01-19 06:02:24";no;no;no;no
"The Imitation Game";2014;http://www.icheckmovies.com/movies/the+imitation+game/;7508;591;8;167;;http://www.imdb.com/title/tt2084970/;"2015-01-18 06:37:17";no;no;no;no
"Mahi va gorbeh";2013;http://www.icheckmovies.com/movies/mahi+va+gorbeh/;23;5;0;2;;http://www.imdb.com/title/tt3257072/;"2015-01-17 22:26:25";no;no;no;no
"Rosemary's Baby";1968;http://www.icheckmovies.com/movies/rosemarys+baby/;27246;2210;18;522;;http://www.imdb.com/title/tt0063522/;"2015-01-16 04:05:22";no;no;no;no
"Adams æbler";2005;http://www.icheckmovies.com/movies/adams+aebler/;2831;340;1;81;"Adam's Apples";http://www.imdb.com/title/tt0418455/;"2015-01-13 03:10:55";no;no;no;no
"Un chien andalou";1929;http://www.icheckmovies.com/movies/un+chien+andalou/;11998;762;18;322;"An Andalusian Dog";http://www.imdb.com/title/tt0020530/;"2015-01-12 04:54:36";no;no;no;no
"Big Fish";2003;http://www.icheckmovies.com/movies/big+fish/;57631;5118;7;321;;http://www.imdb.com/title/tt0319061/;"2015-01-12 02:27:31";no;no;yes;no
"Hotaru no haka";1988;http://www.icheckmovies.com/movies/hotaru+no+haka/;18070;2374;16;352;"Grave of the Fireflies";http://www.imdb.com/title/tt0095327/;"2015-01-10 21:07:06";no;no;yes;no
Psycho;1960;http://www.icheckmovies.com/movies/psycho/;56782;5006;31;911;;http://www.imdb.com/title/tt0054215/;"2015-01-09 03:16:54";no;no;no;no
"Meet Joe Black";1998;http://www.icheckmovies.com/movies/meet+joe+black/;10916;576;0;71;;http://www.imdb.com/title/tt0119643/;"2015-01-08 04:07:36";no;no;no;no
"The Emperor's New Groove";2000;http://www.icheckmovies.com/movies/the+emperors+new+groove/;27435;1349;1;133;;http://www.imdb.com/title/tt0120917/;"2015-01-08 04:05:26";no;no;no;no
"Drinking Buddies";2013;http://www.icheckmovies.com/movies/drinking+buddies/;2346;107;0;59;;http://www.imdb.com/title/tt2265398/;"2015-01-08 04:04:50";no;no;no;no
"40 Days and 40 Nights";2002;http://www.icheckmovies.com/movies/40+days+and+40+nights/;5433;47;0;23;;http://www.imdb.com/title/tt0243736/;"2015-01-08 04:01:59";no;no;no;no
"The Amazing Spider-Man 2";2014;http://www.icheckmovies.com/movies/the+amazing+spider-man+2/;7004;202;1;111;;http://www.imdb.com/title/tt1872181/;"2015-01-06 19:16:41";no;no;no;no
"Mulholland Dr.";2001;http://www.icheckmovies.com/movies/mulholland+dr./;29843;3733;19;610;"Mulholland Drive";http://www.imdb.com/title/tt0166924/;"2015-01-06 04:19:22";no;no;no;no
"Fast Times at Ridgemont High";1982;http://www.icheckmovies.com/movies/fast+times+at+ridgemont+high/;12446;435;5;146;;http://www.imdb.com/title/tt0083929/;"2015-01-05 03:06:20";no;no;no;no
Election;1999;http://www.icheckmovies.com/movies/election/;9128;487;5;151;;http://www.imdb.com/title/tt0126886/;"2015-01-04 16:39:24";no;no;no;no
"Gone Girl";2014;http://www.icheckmovies.com/movies/gone+girl/;12037;1325;7;231;;http://www.imdb.com/title/tt2267998/;"2015-01-04 05:33:43";no;no;no;no
Secretary;2002;http://www.icheckmovies.com/movies/secretary/;5110;441;1;74;;http://www.imdb.com/title/tt0274812/;"2015-01-04 01:52:36";no;no;no;no
"Safety Not Guaranteed";2012;http://www.icheckmovies.com/movies/safety+not+guaranteed/;5654;392;0;123;;http://www.imdb.com/title/tt1862079/;"2015-01-04 01:52:10";no;no;no;no
"The Railway Children";1970;http://www.icheckmovies.com/movies/the+railway+children/;1463;43;3;35;;http://www.imdb.com/title/tt0066279/;"2015-01-03 04:10:03";no;no;no;no
"Ali G Indahouse";2002;http://www.icheckmovies.com/movies/ali+g+indahouse/;4566;80;0;31;;http://www.imdb.com/title/tt0284837/;"2015-01-02 18:55:43";no;no;no;no
"Date Night";2010;http://www.icheckmovies.com/movies/date+night/;10918;205;0;67;;http://www.imdb.com/title/tt1279935/;"2015-01-02 13:24:31";no;no;no;no
"The Untouchables";1987;http://www.icheckmovies.com/movies/the+untouchables/;24881;1313;5;264;;http://www.imdb.com/title/tt0094226/;"2015-01-02 13:24:14";no;no;no;no
"The World's End";2013;http://www.icheckmovies.com/movies/the+worlds+end/;8003;503;1;172;;http://www.imdb.com/title/tt1213663/;"2015-01-02 13:23:59";no;no;no;no
"Breathe In";2013;http://www.icheckmovies.com/movies/breathe+in/;305;20;0;20;;http://www.imdb.com/title/tt1999987/;"2015-01-01 12:03:26";no;no;no;no
"Ich möchte kein Mann sein";1918;http://www.icheckmovies.com/movies/ich+mochte+kein+mann+sein/;344;13;4;71;"I Don't Want to Be a Man";http://www.imdb.com/title/tt0010281/;"2014-12-31 18:30:47";no;no;no;no
Confetti;2006;http://www.icheckmovies.com/movies/confetti/;315;0;0;11;;http://www.imdb.com/title/tt0427089/;"2014-12-31 17:24:11";no;no;no;no
"Tamara Drewe";2010;http://www.icheckmovies.com/movies/tamara+drewe/;1163;34;0;23;;http://www.imdb.com/title/tt1486190/;"2014-12-31 17:23:25";no;no;no;no
"Coyote Ugly";2000;http://www.icheckmovies.com/movies/coyote+ugly/;8411;122;0;35;;http://www.imdb.com/title/tt0200550/;"2014-12-31 17:21:42";no;no;no;no
"Starter for 10";2006;http://www.icheckmovies.com/movies/starter+for+10/;1547;60;0;40;;http://www.imdb.com/title/tt0477095/;"2014-12-31 17:21:25";no;no;no;no
"Not Another Teen Movie";2001;http://www.icheckmovies.com/movies/not+another+teen+movie/;7991;105;0;39;;http://www.imdb.com/title/tt0277371/;"2014-12-31 17:21:07";no;no;no;no
"Van Wilder";2002;http://www.icheckmovies.com/movies/van+wilder/;6122;86;0;39;;http://www.imdb.com/title/tt0283111/;"2014-12-31 17:20:54";no;no;no;no
"Pride & Prejudice";2005;http://www.icheckmovies.com/movies/pride+and+prejudice-2005-1/;15580;1413;1;152;;http://www.imdb.com/title/tt0414387/;"2014-12-31 17:20:07";no;no;no;no
xXx;2002;http://www.icheckmovies.com/movies/xxx/;26267;223;1;66;;http://www.imdb.com/title/tt0295701/;"2014-12-31 17:18:34";no;no;no;no
"Nick and Norah's Infinite Playlist";2008;http://www.icheckmovies.com/movies/nick+and+norahs+infinite+playlist/;8957;437;0;71;;http://www.imdb.com/title/tt0981227/;"2014-12-31 17:15:15";no;no;no;no
"I Love You, Man";2009;http://www.icheckmovies.com/movies/i+love+you+man/;13848;589;0;84;;http://www.imdb.com/title/tt1155056/;"2014-12-31 17:13:37";no;no;no;no
"A Close Shave";1995;http://www.icheckmovies.com/movies/a+close+shave-1995-1/;14993;472;1;91;;http://www.imdb.com/title/tt0112691/;"2014-12-31 17:12:51";no;no;no;no
"The Hitchhiker's Guide to the Galaxy";2005;http://www.icheckmovies.com/movies/the+hitchhikers+guide+to+the+galaxy/;15504;865;0;113;;http://www.imdb.com/title/tt0371724/;"2014-12-31 17:09:48";no;no;no;no
"The Wrong Trousers";1993;http://www.icheckmovies.com/movies/the+wrong+trousers/;18284;795;3;117;;http://www.imdb.com/title/tt0108598/;"2014-12-31 17:08:42";no;no;no;no
Chocolat;2000;http://www.icheckmovies.com/movies/chocolat-2000-1/;17076;811;1;117;;http://www.imdb.com/title/tt0241303/;"2014-12-31 17:08:26";no;no;no;no
"The Terminal";2004;http://www.icheckmovies.com/movies/the+terminal/;40180;1718;1;126;;http://www.imdb.com/title/tt0362227/;"2014-12-31 17:08:12";no;no;no;no
"Seven Pounds";2008;http://www.icheckmovies.com/movies/seven+pounds/;13085;889;0;90;;http://www.imdb.com/title/tt0814314/;"2014-12-31 17:01:48";no;no;no;no
"21 Jump Street";2012;http://www.icheckmovies.com/movies/21+jump+street-2012/;20187;1026;1;193;;http://www.imdb.com/title/tt1232829/;"2014-12-31 17:01:06";no;no;no;no
Blackfish;2013;http://www.icheckmovies.com/movies/blackfish/;2980;183;1;73;;http://www.imdb.com/title/tt2545118/;"2014-12-29 00:19:48";no;no;no;no
"The Babadook";2014;http://www.icheckmovies.com/movies/the+babadook/;2309;175;1;102;;http://www.imdb.com/title/tt2321549/;"2014-12-27 03:41:11";no;no;no;no
"The Interview";2014;http://www.icheckmovies.com/movies/the+interview-2014-1/;3807;93;0;52;;http://www.imdb.com/title/tt2788710/;"2014-12-27 02:04:25";no;no;no;no
"Pitch Perfect";2012;http://www.icheckmovies.com/movies/pitch+perfect/;9467;601;0;125;;http://www.imdb.com/title/tt1981677/;"2014-12-26 04:05:48";no;no;no;no
Albatross;2011;http://www.icheckmovies.com/movies/albatross/;241;11;0;10;;http://www.imdb.com/title/tt1541149/;"2014-12-25 02:06:17";no;no;no;no
Accepted;2006;http://www.icheckmovies.com/movies/accepted/;7245;173;0;47;;http://www.imdb.com/title/tt0384793/;"2014-12-22 01:42:25";no;no;no;no
"Frances Ha";2012;http://www.icheckmovies.com/movies/frances+ha/;4065;544;2;153;;http://www.imdb.com/title/tt2347569/;"2014-12-21 03:33:53";no;no;no;no
Paddington;2014;http://www.icheckmovies.com/movies/paddington-2014/;913;58;1;34;;http://www.imdb.com/title/tt1109624/;"2014-12-21 01:36:55";no;no;no;no
"The Maze Runner";2014;http://www.icheckmovies.com/movies/the+maze+runner/;4215;123;1;60;"El corredor del laberinto";http://www.imdb.com/title/tt1790864/;"2014-12-21 01:36:32";no;no;no;no
"22 Jump Street";2014;http://www.icheckmovies.com/movies/22+jump+street/;6521;293;1;89;;http://www.imdb.com/title/tt2294449/;"2014-12-21 01:36:23";no;no;no;no
"Guardians of the Galaxy";2014;http://www.icheckmovies.com/movies/guardians+of+the+galaxy/;14483;1311;8;238;;http://www.imdb.com/title/tt2015381/;"2014-12-21 01:36:13";no;no;no;no
"Cigarettes & Coffee";1993;http://www.icheckmovies.com/movies/cigarettes+and+coffee/;230;7;0;6;;http://www.imdb.com/title/tt0138363/;"2014-12-14 19:21:19";no;no;no;no
"The Game";1997;http://www.icheckmovies.com/movies/the+game/;16508;1243;2;183;;http://www.imdb.com/title/tt0119174/;"2014-12-08 03:53:27";no;no;no;no
Frozen;2013;http://www.icheckmovies.com/movies/frozen-2013/;17378;979;3;256;;http://www.imdb.com/title/tt2294629/;"2014-12-07 05:50:41";no;no;no;no
"The Lost World: Jurassic Park";1997;http://www.icheckmovies.com/movies/the+lost+world+jurassic+park/;53181;684;4;141;;http://www.imdb.com/title/tt0119567/;"2014-11-23 23:06:57";no;no;no;no
"The Theory of Everything";2014;http://www.icheckmovies.com/movies/the+theory+of+everything-2014-1/;5012;298;1;129;;http://www.imdb.com/title/tt2980516/;"2014-11-23 05:38:42";no;no;no;no
"Snakes on a Plane";2006;http://www.icheckmovies.com/movies/snakes+on+a+plane/;7064;80;0;60;;http://www.imdb.com/title/tt0417148/;"2014-11-22 13:36:01";no;no;no;no
Oldeuboi;2003;http://www.icheckmovies.com/movies/oldeuboi/;34262;5026;20;549;;http://www.imdb.com/title/tt0364569/;"2014-11-22 05:05:04";no;no;no;no
"Koroshiya 1";2001;http://www.icheckmovies.com/movies/koroshiya+1/;2581;196;2;129;"Ichi the Killer";http://www.imdb.com/title/tt0296042/;"2014-11-22 04:38:07";no;no;no;no
"Anvil: The Story of Anvil";2008;http://www.icheckmovies.com/movies/anvil+the+story+of+anvil/;2882;182;1;79;;http://www.imdb.com/title/tt1157605/;"2014-11-21 05:28:49";no;no;no;no
"The Breakfast Club";1985;http://www.icheckmovies.com/movies/the+breakfast+club/;46868;4176;7;380;;http://www.imdb.com/title/tt0088847/;"2014-11-21 05:28:36";no;no;no;no
"The Master";2012;http://www.icheckmovies.com/movies/the+master-2012/;8998;735;3;288;;http://www.imdb.com/title/tt1560747/;"2014-11-17 02:25:54";no;no;no;no
"The Hobbit: The Desolation of Smaug";2013;http://www.icheckmovies.com/movies/the+hobbit+the+desolation+of+smaug/;17230;830;4;231;;http://www.imdb.com/title/tt1170358/;"2014-11-11 06:14:40";no;no;no;no
Interstellar;2014;http://www.icheckmovies.com/movies/interstellar/;12204;1715;9;222;;http://www.imdb.com/title/tt0816692/;"2014-11-07 15:27:55";no;no;no;no
"The Imposter";2012;http://www.icheckmovies.com/movies/the+imposter/;2135;164;0;71;;http://www.imdb.com/title/tt1966604/;"2014-11-06 05:01:20";no;no;no;no
"Easy A";2010;http://www.icheckmovies.com/movies/easy+a/;29158;1792;0;183;;http://www.imdb.com/title/tt1282140/;"2014-11-03 02:21:52";no;no;no;no
"Le dîner de cons";1998;http://www.icheckmovies.com/movies/le+diner+de+cons/;3067;257;1;53;"The Dinner Game";http://www.imdb.com/title/tt0119038/;"2014-11-02 22:53:02";no;no;no;no
Control;2007;http://www.icheckmovies.com/movies/control/;7439;885;2;105;;http://www.imdb.com/title/tt0421082/;"2014-11-01 23:50:37";no;no;no;no
"Kaze tachinu";2013;http://www.icheckmovies.com/movies/kaze+tachinu-2013/;3021;279;3;138;"The Wind Rises";http://www.imdb.com/title/tt2013293/;"2014-10-24 06:22:16";no;no;no;no
"Thanks for Sharing";2012;http://www.icheckmovies.com/movies/thanks+for+sharing-2012/;524;15;0;16;;http://www.imdb.com/title/tt1932718/;"2014-10-21 20:46:21";no;no;no;no
"Falling Down";1993;http://www.icheckmovies.com/movies/falling+down/;6695;569;0;92;;http://www.imdb.com/title/tt0106856/;"2014-10-15 05:24:13";no;no;no;no
"La vie d'Adèle";2013;http://www.icheckmovies.com/movies/la+vie+dadele/;5374;811;7;249;"Adèle's Life";http://www.imdb.com/title/tt2278871/;"2014-10-14 03:18:58";no;no;no;no
"The Trip to Italy";2014;http://www.icheckmovies.com/movies/the+trip+to+italy/;492;19;0;25;;http://www.imdb.com/title/tt2967006/;"2014-09-02 03:52:09";no;no;no;no
"One Hour Photo";2002;http://www.icheckmovies.com/movies/one+hour+photo/;6401;229;0;62;;http://www.imdb.com/title/tt0265459/;"2014-08-27 00:30:15";no;no;no;no
Porky's;1982;http://www.icheckmovies.com/movies/porkys/;2766;51;1;46;;http://www.imdb.com/title/tt0084522/;"2014-08-26 18:22:24";no;no;no;no
Boyhood;2014;http://www.icheckmovies.com/movies/boyhood/;8924;1317;10;284;;http://www.imdb.com/title/tt1065073/;"2014-08-08 15:32:37";no;no;no;no
"Dawn of the Planet of the Apes";2014;http://www.icheckmovies.com/movies/dawn+of+the+planet+of+the+apes/;6925;376;1;144;;http://www.imdb.com/title/tt2103281/;"2014-07-28 21:50:41";no;no;no;no
Zelig;1983;http://www.icheckmovies.com/movies/zelig/;5026;504;6;158;;http://www.imdb.com/title/tt0086637/;"2014-07-28 21:50:17";no;no;no;no
"Bad Taste";1987;http://www.icheckmovies.com/movies/bad+taste/;4318;223;3;105;;http://www.imdb.com/title/tt0092610/;"2014-07-10 15:33:02";no;no;no;no
"The Man Who Would Be King";1975;http://www.icheckmovies.com/movies/the+man+who+would+be+king/;3535;273;5;145;;http://www.imdb.com/title/tt0073341/;"2014-07-07 00:55:28";no;no;no;no
Heat;1995;http://www.icheckmovies.com/movies/heat/;35765;2697;16;376;;http://www.imdb.com/title/tt0113277/;"2014-07-05 04:42:35";no;no;no;no
"The Lego Movie";2014;http://www.icheckmovies.com/movies/the+lego+movie/;11686;961;5;205;;http://www.imdb.com/title/tt1490017/;"2014-07-05 04:42:24";no;no;no;no
"The Thin Red Line";1998;http://www.icheckmovies.com/movies/the+thin+red+line/;17546;1233;13;360;;http://www.imdb.com/title/tt0120863/;"2014-06-26 15:31:11";no;no;no;no
"Breakfast at Tiffany's";1961;http://www.icheckmovies.com/movies/breakfast+at+tiffanys/;24648;2081;8;313;;http://www.imdb.com/title/tt0054698/;"2014-06-24 15:39:27";no;no;no;no
Ray;2004;http://www.icheckmovies.com/movies/ray/;16305;530;4;113;;http://www.imdb.com/title/tt0350258/;"2014-06-11 04:05:12";no;no;no;no
"The Third Man";1949;http://www.icheckmovies.com/movies/the+third+man/;16281;2065;31;591;;http://www.imdb.com/title/tt0041959/;"2014-06-11 02:34:28";no;no;no;no
"Citizen Kane";1941;http://www.icheckmovies.com/movies/citizen+kane/;39439;3694;32;815;;http://www.imdb.com/title/tt0033467/;"2014-06-10 04:48:44";no;no;no;no
"The Woman in Black";2012;http://www.icheckmovies.com/movies/the+woman+in+black-2012-1/;6085;135;0;112;;http://www.imdb.com/title/tt1596365/;"2014-06-10 04:47:58";no;no;no;no
"Days of Heaven";1978;http://www.icheckmovies.com/movies/days+of+heaven/;7045;909;19;340;;http://www.imdb.com/title/tt0077405/;"2014-06-10 04:47:23";no;no;no;no
"Koto no ha no niwa";2013;http://www.icheckmovies.com/movies/koto+no+ha+no+niwa/;361;53;0;19;;http://www.imdb.com/title/tt2591814/;"2014-06-05 03:46:05";no;no;no;no
